RECORD_ID,REGISTER,STR
2018-004952STR,STR-0003179,3179
2018-000345STR,STR-0003180,3180
2018-012362STR,STR-0003181,3181
2018-012366STR,STR-0003182,3182
2018-004927STR,STR-0003183,3183
2018-012408STR,STR-0003184,3184
2018-012417STR,STR-0003185,3185
2018-012421STR,STR-0003186,3186
2018-000407STR,STR-0003187,3187
2018-011869STR,STR-0003188,3188
2018-005287STR,STR-0003189,3189
2018-012104STR,STR-0003190,3190
2018-004962STR,STR-0003191,3191
2018-008248STR,STR-0003192,3192
2018-012702STR,STR-0003193,3193
2018-004989STR,STR-0003194,3194
2018-012756STR,STR-0003195,3195
2018-012792STR,STR-0003196,3196
2018-004816STR,STR-0003197,3197
2018-004955STR,STR-0003198,3198
2018-012855STR,STR-0003199,3199
2017-008455STR,STR-0003200,3200
2018-012830STR,STR-0003201,3201
2018-012987STR,STR-0003202,3202
2018-013001STR,STR-0003203,3203
2018-013011STR,STR-0003204,3204
2018-013062STR,STR-0003205,3205
2018-002091STR,STR-0003206,3206
2018-013071STR,STR-0003207,3207
2018-013072STR,STR-0003208,3208
2017-014986STR,STR-0003209,3209
2018-013075STR,STR-0003210,3210
2018-013073STR,STR-0003211,3211
2018-008211STR,STR-0003212,3212
2018-005071STR,STR-0003213,3213
2018-012137STR,STR-0003214,3214
2018-004844STR,STR-0003215,3215
2018-004853STR,STR-0003216,3216
2018-013231STR,STR-0003217,3217
2018-013191STR,STR-0003218,3218
2018-013194STR,STR-0003219,3219
2018-012981STR,STR-0003220,3220
2018-013225STR,STR-0003221,3221
2018-011843STR,STR-0003222,3222
2017-002571STR,STR-0003223,3223
2018-010255STR,STR-0003224,3224
2018-013525STR,STR-0003225,3225
2018-013496STR,STR-0003226,3226
2018-013529STR,STR-0003227,3227
2018-013520STR,STR-0003228,3228
2018-013481STR,STR-0003229,3229
2018-013530STR,STR-0003230,3230
2018-013490STR,STR-0003231,3231
2018-013624STR,STR-0003232,3232
2018-013653STR,STR-0003233,3233
2018-012753STR,STR-0003234,3234
2018-013698STR,STR-0003235,3235
2017-014056STR,STR-0003236,3236
2018-005143STR,STR-0003237,3237
2018-013788STR,STR-0003238,3238
2018-013781STR,STR-0003239,3239
2018-008629STR,STR-0003240,3240
2018-013733STR,STR-0003241,3241
2018-000131STR,STR-0003242,3242
2018-013167STR,STR-0003243,3243
2018-010339STR,STR-0003244,3244
2018-014044STR,STR-0003245,3245
2018-014185STR,STR-0003246,3246
2018-004812STR,STR-0003247,3247
2018-000153STR,STR-0003248,3248
2018-004845STR,STR-0003249,3249
2018-014222STR,STR-0003250,3250
2018-009024STR,STR-0003251,3251
2018-014278STR,STR-0003252,3252
2018-014370STR,STR-0003253,3253
2018-014322STR,STR-0003254,3254
2018-014364STR,STR-0003255,3255
2018-014369STR,STR-0003256,3256
2018-014421STR,STR-0003257,3257
2018-006353STR,STR-0003258,3258
2018-014461STR,STR-0003259,3259
2018-014481STR,STR-0003260,3260
2018-004911STR,STR-0003261,3261
2018-014486STR,STR-0003262,3262
2018-014485STR,STR-0003263,3263
2017-016066STR,STR-0003264,3264
2017-016616STR,STR-0003265,3265
2018-010237STR,STR-0003266,3266
2018-006691STR,STR-0003267,3267
2018-008558STR,STR-0003268,3268
2018-010527STR,STR-0003269,3269
2018-011736STR,STR-0003270,3270
2018-014493STR,STR-0003271,3271
2018-005012STR,STR-0003272,3272
2017-015760STR,STR-0003273,3273
2018-005257STR,STR-0003274,3274
2018-004441STR,STR-0003275,3275
2018-014314STR,STR-0003276,3276
2018-005025STR,STR-0003277,3277
2018-004829STR,STR-0003278,3278
2018-002557STR,STR-0003279,3279
2018-002788STR,STR-0003280,3280
2018-014647STR,STR-0003281,3281
2018-014762STR,STR-0003282,3282
2018-014813STR,STR-0003283,3283
2018-014878STR,STR-0003284,3284
2018-014895STR,STR-0003285,3285
2018-000298STR,STR-0003286,3286
2018-014913STR,STR-0003287,3287
2018-014915STR,STR-0003288,3288
2018-007949STR,STR-0003289,3289
2018-004946STR,STR-0003290,3290
2018-004906STR,STR-0003291,3291
2018-004940STR,STR-0003292,3292
2018-014940STR,STR-0003293,3293
2018-004907STR,STR-0003294,3294
2018-014981STR,STR-0003295,3295
2018-004869STR,STR-0003296,3296
2018-015084STR,STR-0003297,3297
2018-004882STR,STR-0003298,3298
2018-015119STR,STR-0003299,3299
2018-015086STR,STR-0003300,3300
2018-013738STR,STR-0003301,3301
2018-015226STR,STR-0003302,3302
2018-013784STR,STR-0003303,3303
2018-003076STR,STR-0003304,3304
2018-015244STR,STR-0003305,3305
2018-000355STR,STR-0003306,3306
2018-015284STR,STR-0003307,3307
2018-015272STR,STR-0003308,3308
2018-015262STR,STR-0003309,3309
2018-015309STR,STR-0003310,3310
2018-015277STR,STR-0003311,3311
2018-015304STR,STR-0003312,3312
2018-004914STR,STR-0003313,3313
2018-000082STR,STR-0003314,3314
2018-011932STR,STR-0003315,3315
2018-005229STR,STR-0003316,3316
2018-004987STR,STR-0003317,3317
2018-015360STR,STR-0003318,3318
2018-005217STR,STR-0003319,3319
2018-015235STR,STR-0003320,3320
2018-015490STR,STR-0003321,3321
2018-015501STR,STR-0003322,3322
2018-015510STR,STR-0003323,3323
2018-015527STR,STR-0003324,3324
2018-015553STR,STR-0003325,3325
2018-015588STR,STR-0003326,3326
2018-015586STR,STR-0003327,3327
2018-015580STR,STR-0003328,3328
2018-015594STR,STR-0003329,3329
2018-015592STR,STR-0003330,3330
2018-015569STR,STR-0003331,3331
2018-015559STR,STR-0003332,3332
2018-015675STR,STR-0003333,3333
2018-015678STR,STR-0003334,3334
2018-015680STR,STR-0003335,3335
2018-000135STR,STR-0003336,3336
2018-015705STR,STR-0003337,3337
2018-015710STR,STR-0003338,3338
2018-015718STR,STR-0003339,3339
2017-013690STR,STR-0003340,3340
2018-015816STR,STR-0003341,3341
2018-015826STR,STR-0003342,3342
2018-015832STR,STR-0003343,3343
2018-015770STR,STR-0003344,3344
2018-015888STR,STR-0003345,3345
2018-015897STR,STR-0003346,3346
2018-015937STR,STR-0003347,3347
2018-004926STR,STR-0003348,3348
2018-015978STR,STR-0003349,3349
2018-016022STR,STR-0003350,3350
2018-015857STR,STR-0003351,3351
2018-016104STR,STR-0003352,3352
2018-016102STR,STR-0003353,3353
2018-016151STR,STR-0003354,3354
2018-016156STR,STR-0003355,3355
2018-004933STR,STR-0003356,3356
2018-004896STR,STR-0003357,3357
2018-016181STR,STR-0003358,3358
2018-016187STR,STR-0003359,3359
2018-005048STR,STR-0003360,3360
2018-016189STR,STR-0003361,3361
2018-005124STR,STR-0003362,3362
2018-016186STR,STR-0003363,3363
2018-016056STR,STR-0003364,3364
2018-016236STR,STR-0003365,3365
2018-016238STR,STR-0003366,3366
2018-016250STR,STR-0003367,3367
2018-016254STR,STR-0003368,3368
2018-000137STR,STR-0003369,3369
2017-011767STR,STR-0003370,3370
2018-014983STR,STR-0003371,3371
2018-016283STR,STR-0003372,3372
2018-016294STR,STR-0003373,3373
2018-016299STR,STR-0003374,3374
2018-010868STR,STR-0003375,3375
2018-016344STR,STR-0003376,3376
2018-016326STR,STR-0003377,3377
2018-004814STR,STR-0003378,3378
2017-015241STR,STR-0003379,3379
2018-004822STR,STR-0003380,3380
2018-016393STR,STR-0003381,3381
2018-016405STR,STR-0003382,3382
2018-004929STR,STR-0003383,3383
2018-016410STR,STR-0003384,3384
2018-016484STR,STR-0003385,3385
2018-004995STR,STR-0003386,3386
2018-016446STR,STR-0003387,3387
2018-016602STR,STR-0003388,3388
2018-016563STR,STR-0003389,3389
2018-016595STR,STR-0003390,3390
2018-016684STR,STR-0003391,3391
2018-016686STR,STR-0003392,3392
2018-016603STR,STR-0003393,3393
2018-016715STR,STR-0003394,3394
2018-016759STR,STR-0003395,3395
2018-016838STR,STR-0003396,3396
2018-016840STR,STR-0003397,3397
2018-016853STR,STR-0003398,3398
2018-016830STR,STR-0003399,3399
2018-016885STR,STR-0003400,3400
2018-016971STR,STR-0003401,3401
2017-013733STR,STR-0003402,3402
2018-000626STR,STR-0003403,3403
2017-014543STR,STR-0003404,3404
2018-014552STR,STR-0003405,3405
2018-004866STR,STR-0003406,3406
2018-017042STR,STR-0003407,3407
2018-017066STR,STR-0003408,3408
2018-017062STR,STR-0003409,3409
2018-017050STR,STR-0003410,3410
2018-017038STR,STR-0003411,3411
2018-017065STR,STR-0003412,3412
2018-017035STR,STR-0003413,3413
2018-017190STR,STR-0003414,3414
2018-015507STR,STR-0003415,3415
2018-017256STR,STR-0003416,3416
2018-017201STR,STR-0003417,3417
2018-017265STR,STR-0003418,3418
2018-017281STR,STR-0003419,3419
2018-014790STR,STR-0003420,3420
2018-017285STR,STR-0003421,3421
2018-015865STR,STR-0003422,3422
2018-017295STR,STR-0003423,3423
2018-010128STR,STR-0003424,3424
2018-017341STR,STR-0003425,3425
2018-013311STR,STR-0003426,3426
2018-016746STR,STR-0003427,3427
2018-010526STR,STR-0003428,3428
2018-005022STR,STR-0003429,3429
2019-000067STR,STR-0003430,3430
2019-000049STR,STR-0003431,3431
2019-000057STR,STR-0003432,3432
2019-000066STR,STR-0003433,3433
2019-000241STR,STR-0003434,3434
2019-000261STR,STR-0003435,3435
2019-000277STR,STR-0003436,3436
2019-000302STR,STR-0003437,3437
2019-000335STR,STR-0003438,3438
2018-015595STR,STR-0003439,3439
2019-000394STR,STR-0003440,3440
2019-000388STR,STR-0003441,3441
2019-000380STR,STR-0003442,3442
2019-000364STR,STR-0003443,3443
2019-000467STR,STR-0003444,3444
2019-000482STR,STR-0003445,3445
2019-000488STR,STR-0003446,3446
2018-000169STR,STR-0003447,3447
2018-001999STR,STR-0003448,3448
2019-000551STR,STR-0003449,3449
2019-000360STR,STR-0003450,3450
2019-000041STR,STR-0003451,3451
2019-000596STR,STR-0003452,3452
2019-000610STR,STR-0003453,3453
2018-010684STR,STR-0003454,3454
2019-000638STR,STR-0003455,3455
2019-000659STR,STR-0003456,3456
2019-000653STR,STR-0003457,3457
2019-000673STR,STR-0003458,3458
2019-000671STR,STR-0003459,3459
2019-000661STR,STR-0003460,3460
2018-000202STR,STR-0003461,3461
2018-000143STR,STR-0003462,3462
2018-005153STR,STR-0003463,3463
2018-004901STR,STR-0003464,3464
2018-004881STR,STR-0003465,3465
2019-000950STR,STR-0003466,3466
2019-000559STR,STR-0003467,3467
2018-001195STR,STR-0003468,3468
2018-004880STR,STR-0003469,3469
2018-001194STR,STR-0003470,3470
2018-000126STR,STR-0003471,3471
2019-001110STR,STR-0003472,3472
2018-004855STR,STR-0003473,3473
2018-005010STR,STR-0003474,3474
2019-001170STR,STR-0003475,3475
2018-013886STR,STR-0003476,3476
2019-001244STR,STR-0003477,3477
2018-014639STR,STR-0003478,3478
2018-005032STR,STR-0003479,3479
2018-004872STR,STR-0003480,3480
2019-001245STR,STR-0003481,3481
2018-000224STR,STR-0003482,3482
2019-000642STR,STR-0003483,3483
2018-014797STR,STR-0003484,3484
2019-000649STR,STR-0003485,3485
2019-001450STR,STR-0003486,3486
2019-001449STR,STR-0003487,3487
2019-001225STR,STR-0003488,3488
2018-017353STR,STR-0003489,3489
2019-000448STR,STR-0003490,3490
2019-001559STR,STR-0003491,3491
2019-001583STR,STR-0003492,3492
2019-001548STR,STR-0003493,3493
2019-001556STR,STR-0003494,3494
2019-001545STR,STR-0003495,3495
2019-001577STR,STR-0003496,3496
2018-003159STR,STR-0003497,3497
2018-014730STR,STR-0003498,3498
2019-001842STR,STR-0003499,3499
2019-001841STR,STR-0003500,3500
2019-001838STR,STR-0003501,3501
2018-016288STR,STR-0003502,3502
2019-001907STR,STR-0003503,3503
2018-011150STR,STR-0003504,3504
2018-005224STR,STR-0003505,3505
2019-001538STR,STR-0003506,3506
2019-001554STR,STR-0003507,3507
2019-001988STR,STR-0003508,3508
2019-001565STR,STR-0003509,3509
2019-001575STR,STR-0003510,3510
2019-002137STR,STR-0003511,3511
2018-010229STR,STR-0003512,3512
2019-002090STR,STR-0003513,3513
2019-002146STR,STR-0003514,3514
2019-002088STR,STR-0003515,3515
2019-002159STR,STR-0003516,3516
2019-002116STR,STR-0003517,3517
2019-002134STR,STR-0003518,3518
2018-004905STR,STR-0003519,3519
2017-012904STR,STR-0003520,3520
2019-002256STR,STR-0003521,3521
2018-011535STR,STR-0003522,3522
2019-002264STR,STR-0003523,3523
2018-013605STR,STR-0003524,3524
2019-002385STR,STR-0003525,3525
2017-011133STR,STR-0003526,3526
2018-014991STR,STR-0003527,3527
2017-010515STR,STR-0003528,3528
2019-002423STR,STR-0003529,3529
2019-002427STR,STR-0003530,3530
2019-002418STR,STR-0003531,3531
2019-002425STR,STR-0003532,3532
2019-002536STR,STR-0003533,3533
2018-000749STR,STR-0003534,3534
2019-002568STR,STR-0003535,3535
2018-001751STR,STR-0003536,3536
2018-004923STR,STR-0003537,3537
2019-002594STR,STR-0003538,3538
2019-002606STR,STR-0003539,3539
2018-013156STR,STR-0003540,3540
2019-002622STR,STR-0003541,3541
2019-002696STR,STR-0003542,3542
2019-002708STR,STR-0003543,3543
2019-001273STR,STR-0003544,3544
2019-002809STR,STR-0003545,3545
2019-002794STR,STR-0003546,3546
2018-015374STR,STR-0003547,3547
2019-002808STR,STR-0003548,3548
2019-002798STR,STR-0003549,3549
2019-002811STR,STR-0003550,3550
2018-004821STR,STR-0003551,3551
2019-002901STR,STR-0003552,3552
2019-002797STR,STR-0003553,3553
2018-004958STR,STR-0003554,3554
2019-002788STR,STR-0003555,3555
2019-003559STR,STR-0003556,3556
2019-003575STR,STR-0003557,3557
2018-017289STR,STR-0003558,3558
2018-000270STR,STR-0003559,3559
2019-003603STR,STR-0003560,3560
2018-004414STR,STR-0003561,3561
2018-004802STR,STR-0003562,3562
2018-004864STR,STR-0003563,3563
2018-004849STR,STR-0003564,3564
2019-003635STR,STR-0003565,3565
2019-003597STR,STR-0003566,3566
2019-003584STR,STR-0003567,3567
2019-003735STR,STR-0003568,3568
2019-003751STR,STR-0003569,3569
2019-002094STR,STR-0003570,3570
2018-004900STR,STR-0003571,3571
2019-003625STR,STR-0003572,3572
2018-000344STR,STR-0003573,3573
2018-005106STR,STR-0003574,3574
2019-003948STR,STR-0003575,3575
2018-016559STR,STR-0003576,3576
2019-003998STR,STR-0003577,3577
2019-004024STR,STR-0003578,3578
2019-003973STR,STR-0003579,3579
2019-003990STR,STR-0003580,3580
2019-004025STR,STR-0003581,3581
2019-001777STR,STR-0003582,3582
2019-004189STR,STR-0003583,3583
2018-013787STR,STR-0003584,3584
2019-003633STR,STR-0003585,3585
2019-004017STR,STR-0003586,3586
2018-004947STR,STR-0003587,3587
2019-004020STR,STR-0003588,3588
2019-004276STR,STR-0003589,3589
2019-004293STR,STR-0003590,3590
2018-015224STR,STR-0003591,3591
2019-004336STR,STR-0003592,3592
2018-016685STR,STR-0003593,3593
2019-004371STR,STR-0003594,3594
2019-004394STR,STR-0003595,3595
2019-004383STR,STR-0003596,3596
2019-004388STR,STR-0003597,3597
2019-000501STR,STR-0003598,3598
2018-008611STR,STR-0003599,3599
2019-004486STR,STR-0003600,3600
2019-004489STR,STR-0003601,3601
2019-004493STR,STR-0003602,3602
2019-004525STR,STR-0003603,3603
2019-004532STR,STR-0003604,3604
2019-004541STR,STR-0003605,3605
2019-004546STR,STR-0003606,3606
2018-015593STR,STR-0003607,3607
2019-004560STR,STR-0003608,3608
2019-004619STR,STR-0003609,3609
2019-004367STR,STR-0003610,3610
2019-004646STR,STR-0003611,3611
2019-004687STR,STR-0003612,3612
2019-004680STR,STR-0003613,3613
2019-004690STR,STR-0003614,3614
2019-004658STR,STR-0003615,3615
2019-003639STR,STR-0003616,3616
2019-004782STR,STR-0003617,3617
2019-004699STR,STR-0003618,3618
2018-010731STR,STR-0003619,3619
2018-009713STR,STR-0003620,3620
2019-004828STR,STR-0003621,3621
2019-004821STR,STR-0003622,3622
2018-008314STR,STR-0003623,3623
2019-004852STR,STR-0003624,3624
2019-004858STR,STR-0003625,3625
2018-005111STR,STR-0003626,3626
2018-011390STR,STR-0003627,3627
2019-000060STR,STR-0003628,3628
2019-004925STR,STR-0003629,3629
2019-004872STR,STR-0003630,3630
2019-004990STR,STR-0003631,3631
2019-004558STR,STR-0003632,3632
2019-005009STR,STR-0003633,3633
2019-005035STR,STR-0003634,3634
2019-004995STR,STR-0003635,3635
2019-005053STR,STR-0003636,3636
2019-003632STR,STR-0003637,3637
2017-014151STR,STR-0003638,3638
2019-004998STR,STR-0003639,3639
2019-005204STR,STR-0003640,3640
2019-005214STR,STR-0003641,3641
2019-004838STR,STR-0003642,3642
2019-005013STR,STR-0003643,3643
2018-013579STR,STR-0003644,3644
2018-014014STR,STR-0003645,3645
2019-005048STR,STR-0003646,3646
2018-012578STR,STR-0003647,3647
2018-000570STR,STR-0003648,3648
2018-000057STR,STR-0003649,3649
2018-005179STR,STR-0003650,3650
2019-004495STR,STR-0003651,3651
2018-000586STR,STR-0003652,3652
2018-001475STR,STR-0003653,3653
2019-005381STR,STR-0003654,3654
2019-005376STR,STR-0003655,3655
2019-005342STR,STR-0003656,3656
2018-014646STR,STR-0003657,3657
2019-005334STR,STR-0003658,3658
2019-005370STR,STR-0003659,3659
2019-005375STR,STR-0003660,3660
2018-000146STR,STR-0003662,3662
2018-015137STR,STR-0003663,3663
2019-005453STR,STR-0003664,3664
2019-005325STR,STR-0003665,3665
2018-000400STR,STR-0003666,3666
2018-005162STR,STR-0003667,3667
2019-004697STR,STR-0003668,3668
2019-005784STR,STR-0003669,3669
2019-005832STR,STR-0003670,3670
2019-005838STR,STR-0003671,3671
2019-005829STR,STR-0003672,3672
2019-005799STR,STR-0003673,3673
2019-005836STR,STR-0003674,3674
2019-005820STR,STR-0003675,3675
2019-002096STR,STR-0003676,3676
2019-005330STR,STR-0003677,3677
2019-005932STR,STR-0003678,3678
2019-005933STR,STR-0003679,3679
2019-005936STR,STR-0003680,3680
2019-005970STR,STR-0003681,3681
2019-005979STR,STR-0003682,3682
2019-006078STR,STR-0003683,3683
2019-005983STR,STR-0003684,3684
2018-011220STR,STR-0003685,3685
2017-008820STR,STR-0003686,3686
2018-004848STR,STR-0003687,3687
2019-006183STR,STR-0003688,3688
2018-000160STR,STR-0003689,3689
2019-006249STR,STR-0003690,3690
2018-017323STR,STR-0003691,3691
2019-006273STR,STR-0003692,3692
2019-006312STR,STR-0003693,3693
2019-006219STR,STR-0003694,3694
2019-006313STR,STR-0003695,3695
2019-006261STR,STR-0003696,3696
2019-006315STR,STR-0003697,3697
2019-006216STR,STR-0003698,3698
2019-006443STR,STR-0003699,3699
2019-006223STR,STR-0003700,3700
2019-000669STR,STR-0003701,3701
2019-006222STR,STR-0003702,3702
2019-006531STR,STR-0003703,3703
2019-006538STR,STR-0003704,3704
2019-006541STR,STR-0003705,3705
2019-006518STR,STR-0003706,3706
2017-013254STR,STR-0003707,3707
2019-000044STR,STR-0003708,3708
2019-006664STR,STR-0003709,3709
2019-006689STR,STR-0003710,3710
2019-006679STR,STR-0003711,3711
2019-006683STR,STR-0003712,3712
2019-006529STR,STR-0003713,3713
2019-006680STR,STR-0003714,3714
2019-006686STR,STR-0003715,3715
2019-006257STR,STR-0003716,3716
2019-006187STR,STR-0003717,3717
2019-006832STR,STR-0003718,3718
2019-006858STR,STR-0003719,3719
2019-006823STR,STR-0003720,3720
2019-006868STR,STR-0003721,3721
2018-017330STR,STR-0003722,3722
2018-008656STR,STR-0003723,3723
2018-014832STR,STR-0003724,3724
2019-007028STR,STR-0003725,3725
2019-006221STR,STR-0003726,3726
2019-005824STR,STR-0003727,3727
2018-000353STR,STR-0003728,3728
2019-006547STR,STR-0003729,3729
2018-016474STR,STR-0003730,3730
2019-007146STR,STR-0003731,3731
2019-007241STR,STR-0003732,3732
2019-007204STR,STR-0003733,3733
2018-004817STR,STR-0003734,3734
2019-001536STR,STR-0003735,3735
2019-005059STR,STR-0003736,3736
2019-006852STR,STR-0003737,3737
2018-004951STR,STR-0003738,3738
2019-011882STR,STR-0003739,3739
2019-011920STR,STR-0003740,3740
2019-011876STR,STR-0003741,3741
2019-011896STR,STR-0003742,3742
2019-011881STR,STR-0003743,3743
2019-007200STR,STR-0003744,3744
2019-007242STR,STR-0003745,3745
2019-012133STR,STR-0003746,3746
2019-012142STR,STR-0003747,3747
2019-004052STR,STR-0003748,3748
2019-012227STR,STR-0003749,3749
2019-005953STR,STR-0003750,3750
2019-002180STR,STR-0003751,3751
2019-005054STR,STR-0003752,3752
2018-004913STR,STR-0003753,3753
2019-002112STR,STR-0003754,3754
2019-005055STR,STR-0003755,3755
2019-005094STR,STR-0003756,3756
2019-012232STR,STR-0003757,3757
2018-004796STR,STR-0003758,3758
2019-002102STR,STR-0003759,3759
2018-000078STR,STR-0003760,3760
2019-004654STR,STR-0003761,3761
2019-012550STR,STR-0003762,3762
2019-012569STR,STR-0003763,3763
2019-012785STR,STR-0003764,3764
2019-004381STR,STR-0003765,3765
2019-012936STR,STR-0003766,3766
2019-012829STR,STR-0003767,3767
2018-004838STR,STR-0003768,3768
2017-014326STR,STR-0003769,3769
2019-004696STR,STR-0003770,3770
2019-013170STR,STR-0003771,3771
2018-000480STR,STR-0003772,3772
2018-000105STR,STR-0003773,3773
2019-013395STR,STR-0003774,3774
2018-011830STR,STR-0003775,3775
2018-005114STR,STR-0003776,3776
2019-013564STR,STR-0003777,3777
2018-004994STR,STR-0003778,3778
2018-005054STR,STR-0003779,3779
2018-005078STR,STR-0003780,3780
2019-013642STR,STR-0003781,3781
2019-013649STR,STR-0003782,3782
2019-013699STR,STR-0003783,3783
2018-005128STR,STR-0003784,3784
2018-005119STR,STR-0003785,3785
2019-013767STR,STR-0003786,3786
2019-013772STR,STR-0003787,3787
2019-013774STR,STR-0003788,3788
2019-013776STR,STR-0003789,3789
2019-013778STR,STR-0003790,3790
2019-013779STR,STR-0003791,3791
2019-013781STR,STR-0003792,3792
2019-013829STR,STR-0003793,3793
2019-013782STR,STR-0003794,3794
2019-013784STR,STR-0003795,3795
2018-005081STR,STR-0003796,3796
2017-016206STR,STR-0003797,3797
2019-013974STR,STR-0003798,3798
2019-014035STR,STR-0003799,3799
2019-014036STR,STR-0003800,3800
2019-014054STR,STR-0003801,3801
2019-003557STR,STR-0003802,3802
2017-015900STR,STR-0003803,3803
2019-014068STR,STR-0003804,3804
2019-014088STR,STR-0003805,3805
2019-014125STR,STR-0003806,3806
2019-014140STR,STR-0003807,3807
2019-014145STR,STR-0003808,3808
2019-000936STR,STR-0003809,3809
2019-014155STR,STR-0003810,3810
2019-014159STR,STR-0003811,3811
2019-014216STR,STR-0003812,3812
2019-014223STR,STR-0003813,3813
2019-014275STR,STR-0003814,3814
2019-014287STR,STR-0003815,3815
2019-014288STR,STR-0003816,3816
2019-014291STR,STR-0003817,3817
2019-014340STR,STR-0003818,3818
2019-014362STR,STR-0003819,3819
2019-014369STR,STR-0003820,3820
2019-014374STR,STR-0003821,3821
2019-014375STR,STR-0003822,3822
2018-016733STR,STR-0003823,3823
2019-000444STR,STR-0003824,3824
2019-014489STR,STR-0003825,3825
2019-014502STR,STR-0003826,3826
2019-014524STR,STR-0003827,3827
2019-014526STR,STR-0003828,3828
2019-014600STR,STR-0003829,3829
2019-014290STR,STR-0003830,3830
2019-003550STR,STR-0003831,3831
2019-014647STR,STR-0003832,3832
2019-003560STR,STR-0003833,3833
2019-014659STR,STR-0003834,3834
2019-014679STR,STR-0003835,3835
2019-007209STR,STR-0003836,3836
2018-004884STR,STR-0003837,3837
2019-014791STR,STR-0003838,3838
2019-012053STR,STR-0003839,3839
2019-015092STR,STR-0003840,3840
2019-015168STR,STR-0003841,3841
2018-014125STR,STR-0003842,3842
2019-015292STR,STR-0003843,3843
2019-015300STR,STR-0003844,3844
2018-014258STR,STR-0003845,3845
2019-014221STR,STR-0003846,3846
2019-015488STR,STR-0003847,3847
2019-015496STR,STR-0003848,3848
2019-015507STR,STR-0003849,3849
2018-015681STR,STR-0003850,3850
2019-015516STR,STR-0003851,3851
2019-015522STR,STR-0003852,3852
2017-016222STR,STR-0003853,3853
2019-015625STR,STR-0003854,3854
2019-014607STR,STR-0003855,3855
2019-015762STR,STR-0003856,3856
2019-015773STR,STR-0003857,3857
2019-015774STR,STR-0003858,3858
2019-013509STR,STR-0003859,3859
2018-004842STR,STR-0003860,3860
2018-000307STR,STR-0003861,3861
2019-014865STR,STR-0003862,3862
2019-016211STR,STR-0003863,3863
2018-004895STR,STR-0003864,3864
2019-016434STR,STR-0003865,3865
2019-016442STR,STR-0003866,3866
2019-016450STR,STR-0003867,3867
2019-016458STR,STR-0003868,3868
2019-016481STR,STR-0003869,3869
2019-016421STR,STR-0003870,3870
2019-016659STR,STR-0003871,3871
2019-016678STR,STR-0003872,3872
2018-006852STR,STR-0003873,3873
2019-016705STR,STR-0003874,3874
2017-016200STR,STR-0003875,3875
2019-014069STR,STR-0003876,3876
2019-016908STR,STR-0003877,3877
2019-016935STR,STR-0003878,3878
2019-016962STR,STR-0003879,3879
2019-016981STR,STR-0003880,3880
2019-017210STR,STR-0003881,3881
2019-017247STR,STR-0003882,3882
2019-017205STR,STR-0003883,3883
2019-017198STR,STR-0003884,3884
2019-017338STR,STR-0003885,3885
2019-016676STR,STR-0003886,3886
2019-014671STR,STR-0003887,3887
2019-017374STR,STR-0003888,3888
2019-017212STR,STR-0003889,3889
2019-017455STR,STR-0003890,3890
2019-017482STR,STR-0003891,3891
2019-005817STR,STR-0003892,3892
2019-017542STR,STR-0003893,3893
2019-017647STR,STR-0003894,3894
2019-017649STR,STR-0003895,3895
2019-017664STR,STR-0003896,3896
2019-007034STR,STR-0003897,3897
2019-017713STR,STR-0003898,3898
2019-017751STR,STR-0003899,3899
2019-017752STR,STR-0003900,3900
2019-017403STR,STR-0003901,3901
2019-017239STR,STR-0003902,3902
2019-017982STR,STR-0003903,3903
2019-018066STR,STR-0003904,3904
2019-017997STR,STR-0003905,3905
2019-018026STR,STR-0003906,3906
2019-015603STR,STR-0003907,3907
2019-019404STR,STR-0003908,3908
2019-019461STR,STR-0003909,3909
2019-019470STR,STR-0003910,3910
2019-006215STR,STR-0003911,3911
2019-019474STR,STR-0003912,3912
2019-019446STR,STR-0003913,3913
2019-002139STR,STR-0003914,3914
2019-019748STR,STR-0003915,3915
2019-007180STR,STR-0003916,3916
2019-019754STR,STR-0003917,3917
2019-019758STR,STR-0003918,3918
2019-019820STR,STR-0003919,3919
2019-019825STR,STR-0003920,3920
2019-019881STR,STR-0003921,3921
2019-019895STR,STR-0003922,3922
2019-019016STR,STR-0003923,3923
2019-019348STR,STR-0003924,3924
2019-019804STR,STR-0003925,3925
2019-018720STR,STR-0003926,3926
2019-019199STR,STR-0003927,3927
2019-019528STR,STR-0003928,3928
2019-018936STR,STR-0003929,3929
2019-020089STR,STR-0003930,3930
2019-019017STR,STR-0003931,3931
2019-020096STR,STR-0003932,3932
2019-020100STR,STR-0003933,3933
2019-020146STR,STR-0003934,3934
2019-020168STR,STR-0003935,3935
2019-020171STR,STR-0003936,3936
2019-020578STR,STR-0003937,3937
2019-020588STR,STR-0003938,3938
2019-020589STR,STR-0003939,3939
2019-020609STR,STR-0003940,3940
2019-020590STR,STR-0003941,3941
2019-018901STR,STR-0003942,3942
2019-020679STR,STR-0003943,3943
2019-020686STR,STR-0003944,3944
2019-019966STR,STR-0003945,3945
2019-019171STR,STR-0003946,3946
2019-006562STR,STR-0003947,3947
2019-020815STR,STR-0003948,3948
2019-006692STR,STR-0003949,3949
2019-006813STR,STR-0003950,3950
2019-020952STR,STR-0003951,3951
2019-020246STR,STR-0003952,3952
2019-019278STR,STR-0003953,3953
2019-017972STR,STR-0003954,3954
2019-021046STR,STR-0003955,3955
