quarter,PPTS record ID,Expiration date,checked_in,checked_out,type,post_date,Registration number,platforms,other_platforms,Month,Period,Year,Platform,Platform_lkup,Other_Platforms
4/1/2019,2018-004872STR,1/30/2021,6/3/2019,6/7/2019,Unhosted,7/22/2019,3480,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2018-004872STR,1/30/2021,6/10/2019,6/14/2019,Unhosted,7/22/2019,3480,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2018-004872STR,1/30/2021,6/21/2019,6/24/2019,Unhosted,7/22/2019,3480,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2018-004872STR,1/30/2021,7/13/2019,7/18/2019,Unhosted,10/23/2019,3480,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2018-004872STR,1/30/2021,9/6/2019,9/9/2019,Unhosted,10/23/2019,3480,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2018-004872STR,1/30/2021,9/15/2019,9/22/2019,Unhosted,10/23/2019,3480,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2018-004872STR,1/30/2021,9/26/2019,9/29/2019,Unhosted,10/23/2019,3480,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2018-004872STR,1/30/2021,9/29/2019,10/1/2019,Unhosted,10/23/2019,3480,Airbnb,,7,July-September,2019,Airbnb.com,,
10/1/2019,2018-004872STR,1/30/2021,11/7/2019,11/9/2019,Unhosted,1/21/2020,3480,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2018-004872STR,1/30/2021,11/16/2019,11/22/2019,Unhosted,1/21/2020,3480,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2018-004872STR,1/30/2021,12/11/2019,12/15/2019,Unhosted,1/21/2020,3480,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2019-001244STR,,12/20/2019,12/31/2019,Unhosted,1/6/2020,3477,Airbnb,,10,October-December,2019,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,7/3/2017,7/8/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,7/8/2017,7/15/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,7/18/2017,7/19/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,7/21/2017,7/30/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,8/1/2017,8/8/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,8/9/2017,8/13/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,8/13/2017,8/22/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,9/4/2017,9/9/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,9/11/2017,9/15/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2017-009257STR,10/17/2021,9/30/2017,10/1/2017,Unhosted,10/25/2017,2376,Airbnb,,7,July-September,2017,Airbnb.com,,
10/1/2017,2017-009257STR,10/17/2021,10/1/2017,10/4/2017,Unhosted,1/8/2018,2376,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2017-009257STR,10/17/2021,11/5/2017,11/9/2017,Unhosted,1/8/2018,2376,Airbnb,,10,October-December,2017,Airbnb.com,,
1/1/2018,2017-009257STR,10/17/2021,1/7/2018,1/10/2018,Unhosted,4/10/2018,2376,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2017-009257STR,10/17/2021,1/15/2018,1/24/2018,Unhosted,4/10/2018,2376,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2017-009257STR,10/17/2021,2/15/2018,2/18/2018,Unhosted,4/10/2018,2376,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2017-009257STR,10/17/2021,2/19/2018,2/25/2018,Unhosted,4/10/2018,2376,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2017-009257STR,10/17/2021,3/7/2018,3/14/2018,Unhosted,4/10/2018,2376,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2017-009257STR,10/17/2021,3/15/2018,3/18/2018,Unhosted,4/10/2018,2376,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2017-009257STR,10/17/2021,3/18/2018,3/21/2018,Unhosted,4/10/2018,2376,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2017-009257STR,10/17/2021,3/22/2018,3/26/2018,Unhosted,4/10/2018,2376,Airbnb,,1,January-March,2018,Airbnb.com,,
4/1/2018,2017-009257STR,10/17/2021,4/1/2018,4/7/2018,Unhosted,7/30/2018,2376,Airbnb,,4,April-June,2018,Airbnb.com,,
4/1/2018,2017-009257STR,10/17/2021,4/11/2018,4/14/2018,Unhosted,7/30/2018,2376,Airbnb,,4,April-June,2018,Airbnb.com,,
4/1/2018,2017-009257STR,10/17/2021,4/17/2018,4/19/2018,Unhosted,7/30/2018,2376,Airbnb,,4,April-June,2018,Airbnb.com,,
4/1/2018,2017-009257STR,10/17/2021,4/19/2018,4/22/2018,Unhosted,7/30/2018,2376,Airbnb,,4,April-June,2018,Airbnb.com,,
4/1/2018,2017-009257STR,10/17/2021,4/25/2018,4/29/2018,Unhosted,7/30/2018,2376,Airbnb,,4,April-June,2018,Airbnb.com,,
4/1/2018,2017-009257STR,10/17/2021,4/29/2018,5/4/2018,Unhosted,7/30/2018,2376,Airbnb,,4,April-June,2018,Airbnb.com,,
4/1/2018,2017-009257STR,10/17/2021,5/5/2018,5/20/2018,Unhosted,7/30/2018,2376,Airbnb,,4,April-June,2018,Airbnb.com,,
1/1/2019,2017-009257STR,10/17/2021,1/6/2019,1/9/2019,Unhosted,4/3/2019,2376,"None, Airbnb",,1,January-March,2019,,"None, Airbnb","None, Airbnb"
1/1/2019,2017-009257STR,10/17/2021,1/10/2019,1/12/2019,Unhosted,4/3/2019,2376,"None, Airbnb",,1,January-March,2019,,"None, Airbnb","None, Airbnb"
1/1/2019,2017-009257STR,10/17/2021,1/15/2019,1/19/2019,Unhosted,4/3/2019,2376,"None, Airbnb",,1,January-March,2019,,"None, Airbnb","None, Airbnb"
1/1/2019,2017-009257STR,10/17/2021,1/22/2019,1/26/2019,Unhosted,4/3/2019,2376,"None, Airbnb",,1,January-March,2019,,"None, Airbnb","None, Airbnb"
1/1/2019,2017-009257STR,10/17/2021,2/5/2019,2/7/2019,Unhosted,4/3/2019,2376,"None, Airbnb",,1,January-March,2019,,"None, Airbnb","None, Airbnb"
1/1/2019,2017-009257STR,10/17/2021,2/10/2019,2/15/2019,Unhosted,4/3/2019,2376,"None, Airbnb",,1,January-March,2019,,"None, Airbnb","None, Airbnb"
1/1/2019,2017-009257STR,10/17/2021,2/24/2019,3/10/2019,Unhosted,4/3/2019,2376,"None, Airbnb",,1,January-March,2019,,"None, Airbnb","None, Airbnb"
1/1/2019,2017-009257STR,10/17/2021,3/11/2019,3/22/2019,Unhosted,4/3/2019,2376,"None, Airbnb",,1,January-March,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2017-009257STR,10/17/2021,11/18/2019,11/22/2019,Unhosted,1/8/2020,2376,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2017-009257STR,10/17/2021,11/18/2019,11/22/2019,Unhosted,1/8/2020,2376,Airbnb,,10,October-December,2019,Airbnb.com,,
1/1/2020,2017-009257STR,10/17/2021,1/11/2020,1/16/2020,Unhosted,4/1/2020,2376,Airbnb,,1,January-March,2020,Airbnb.com,,
1/1/2020,2017-009257STR,10/17/2021,2/4/2020,2/7/2020,Unhosted,4/1/2020,2376,Airbnb,,1,January-March,2020,Airbnb.com,,
1/1/2020,2017-009257STR,10/17/2021,2/10/2020,2/11/2020,Unhosted,4/1/2020,2376,Airbnb,,1,January-March,2020,Airbnb.com,,
1/1/2020,2017-009257STR,10/17/2021,2/24/2020,2/28/2020,Unhosted,4/1/2020,2376,Airbnb,,1,January-March,2020,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,1/1/2015,1/2/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,1/11/2015,1/14/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,1/16/2015,1/19/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,2/2/2015,2/14/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,2/27/2015,3/1/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,3/1/2015,3/15/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,3/15/2015,3/22/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,3/25/2015,3/28/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,4/1/2015,4/6/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,4/12/2015,4/19/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,4/20/2015,4/22/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,10/26/2015,10/29/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,11/2/2015,11/10/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,11/12/2015,11/16/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
2/1/2015,2015-002219STR,3/17/2021,12/25/2015,12/31/2015,Unhosted,1/8/2016,80,Airbnb,,2,January-March,2015,Airbnb.com,,
1/1/2016,2015-002219STR,3/17/2021,1/1/2016,1/4/2016,Unhosted,4/3/2016,80,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-002219STR,3/17/2021,1/11/2016,1/13/2016,Unhosted,4/3/2016,80,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-002219STR,3/17/2021,1/16/2016,1/21/2016,Unhosted,4/3/2016,80,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-002219STR,3/17/2021,1/22/2016,1/24/2016,Unhosted,4/3/2016,80,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-002219STR,3/17/2021,2/12/2016,2/15/2016,Unhosted,4/3/2016,80,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-002219STR,3/17/2021,2/28/2016,3/4/2016,Unhosted,4/3/2016,80,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-002219STR,3/17/2021,3/11/2016,3/16/2016,Unhosted,4/3/2016,80,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-002219STR,3/17/2021,3/16/2016,3/20/2016,Unhosted,4/3/2016,80,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-002219STR,3/17/2021,3/20/2016,3/25/2016,Unhosted,4/3/2016,80,Airbnb,,1,January-March,2016,Airbnb.com,,
10/1/2016,2015-002219STR,3/17/2021,10/13/2016,10/16/2016,Unhosted,1/3/2017,80,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2015-002219STR,3/17/2021,10/18/2016,10/24/2016,Unhosted,1/3/2017,80,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2015-002219STR,3/17/2021,10/29/2016,11/5/2016,Unhosted,1/3/2017,80,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2015-002219STR,3/17/2021,11/22/2016,11/27/2016,Unhosted,1/3/2017,80,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2015-002219STR,3/17/2021,12/29/2016,12/31/2016,Unhosted,1/3/2017,80,Airbnb,,10,October-December,2016,Airbnb.com,,
1/1/2017,2015-002219STR,3/17/2021,1/7/2017,1/10/2017,Unhosted,4/11/2017,80,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2015-002219STR,3/17/2021,1/13/2017,1/17/2017,Unhosted,4/11/2017,80,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2015-002219STR,3/17/2021,2/12/2017,2/16/2017,Unhosted,4/11/2017,80,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2015-002219STR,3/17/2021,2/18/2017,2/26/2017,Unhosted,4/11/2017,80,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2019,2015-002219STR,3/17/2021,1/1/2019,1/4/2019,Unhosted,4/22/2019,80,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-002219STR,3/17/2021,1/4/2019,1/8/2019,Unhosted,4/22/2019,80,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-002219STR,3/17/2021,1/8/2019,1/11/2019,Unhosted,4/22/2019,80,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-002219STR,3/17/2021,1/11/2019,1/17/2019,Unhosted,4/22/2019,80,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-002219STR,3/17/2021,2/1/2019,2/4/2019,Unhosted,4/22/2019,80,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-002219STR,3/17/2021,2/9/2019,2/15/2019,Unhosted,4/22/2019,80,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-002219STR,3/17/2021,2/16/2019,2/23/2019,Unhosted,4/22/2019,80,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-002219STR,3/17/2021,3/4/2019,3/7/2019,Unhosted,4/22/2019,80,Airbnb,,1,January-March,2019,Airbnb.com,,
10/1/2019,2015-002219STR,3/17/2021,10/18/2019,10/23/2019,Unhosted,1/14/2020,80,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2015-002219STR,3/17/2021,10/25/2019,11/3/2019,Unhosted,1/14/2020,80,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2015-002219STR,3/17/2021,11/8/2019,11/12/2019,Unhosted,1/14/2020,80,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2015-002219STR,3/17/2021,11/15/2019,11/18/2019,Unhosted,1/14/2020,80,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2015-002219STR,3/17/2021,11/19/2019,11/22/2019,Unhosted,1/14/2020,80,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2015-002219STR,3/17/2021,11/24/2019,11/27/2019,Unhosted,1/14/2020,80,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2015-002219STR,3/17/2021,11/27/2019,12/1/2019,Unhosted,1/14/2020,80,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2015-002219STR,3/17/2021,12/10/2019,12/17/2019,Unhosted,1/14/2020,80,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2015-002219STR,3/17/2021,12/26/2019,12/29/2019,Unhosted,1/14/2020,80,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
1/1/2020,2015-002219STR,3/17/2021,1/1/2020,1/4/2020,Unhosted,4/1/2020,80,"None, Airbnb",,1,January-March,2020,,"None, Airbnb","None, Airbnb"
1/1/2020,2015-002219STR,3/17/2021,1/9/2020,1/19/2020,Unhosted,4/1/2020,80,"None, Airbnb",,1,January-March,2020,,"None, Airbnb","None, Airbnb"
1/1/2020,2015-002219STR,3/17/2021,2/2/2020,2/8/2020,Unhosted,4/1/2020,80,"None, Airbnb",,1,January-March,2020,,"None, Airbnb","None, Airbnb"
1/1/2020,2015-002219STR,3/17/2021,2/9/2020,2/14/2020,Unhosted,4/1/2020,80,"None, Airbnb",,1,January-March,2020,,"None, Airbnb","None, Airbnb"
1/1/2020,2015-002219STR,3/17/2021,2/22/2020,3/1/2020,Unhosted,4/1/2020,80,"None, Airbnb",,1,January-March,2020,,"None, Airbnb","None, Airbnb"
4/1/2019,2018-014322STR,10/21/2020,4/5/2019,4/7/2019,Unhosted,7/2/2019,3254,Airbnb,,4,April-June,2019,Airbnb.com,,
4/1/2019,2018-014322STR,10/21/2020,5/16/2019,5/21/2019,Unhosted,7/2/2019,3254,Airbnb,,4,April-June,2019,Airbnb.com,,
7/1/2019,2018-014322STR,10/21/2020,7/25/2019,7/29/2019,Unhosted,10/3/2019,3254,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2018-014322STR,10/21/2020,8/31/2019,9/2/2019,Unhosted,10/3/2019,3254,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2018-014322STR,10/21/2020,9/13/2019,9/15/2019,Unhosted,10/3/2019,3254,Airbnb,,7,July-September,2019,Airbnb.com,,
1/1/2019,2018-012362STR,,2/8/2019,2/13/2019,Unhosted,4/4/2019,3181,"None, Airbnb",,1,January-March,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2018-012362STR,,4/4/2019,4/8/2019,Unhosted,7/3/2019,3181,Airbnb,,4,April-June,2019,Airbnb.com,,
4/1/2019,2018-012362STR,,4/13/2019,4/19/2019,Unhosted,7/3/2019,3181,Airbnb,,4,April-June,2019,Airbnb.com,,
4/1/2019,2018-012362STR,,4/28/2019,5/3/2019,Unhosted,7/3/2019,3181,Airbnb,,4,April-June,2019,Airbnb.com,,
4/1/2019,2018-012362STR,,5/14/2019,5/19/2019,Unhosted,7/3/2019,3181,Airbnb,,4,April-June,2019,Airbnb.com,,
4/1/2019,2018-012362STR,,5/21/2019,5/28/2019,Unhosted,7/3/2019,3181,Airbnb,,4,April-June,2019,Airbnb.com,,
4/1/2019,2018-012362STR,,6/6/2019,6/10/2019,Unhosted,7/3/2019,3181,Airbnb,,4,April-June,2019,Airbnb.com,,
4/1/2019,2018-012362STR,,6/23/2019,7/1/2019,Unhosted,7/3/2019,3181,Airbnb,,4,April-June,2019,Airbnb.com,,
7/1/2019,2018-012362STR,,7/6/2019,7/13/2019,Unhosted,10/14/2019,3181,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2018-012362STR,,7/18/2019,7/23/2019,Unhosted,10/14/2019,3181,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2018-012362STR,,7/30/2019,8/3/2019,Unhosted,10/14/2019,3181,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2018-012362STR,,8/7/2019,8/11/2019,Unhosted,10/14/2019,3181,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2018-012362STR,,8/12/2019,8/16/2019,Unhosted,10/14/2019,3181,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2018-012362STR,,10/17/2019,10/24/2019,Unhosted,1/6/2020,3181,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2017,2017-015176STR,11/29/2021,10/12/2017,10/18/2017,Unhosted,1/22/2018,2423,Airbnb,,10,October-December,2017,Airbnb.com,,
4/1/2018,2017-015176STR,11/29/2021,5/11/2018,5/19/2018,Unhosted,7/9/2018,2423,Airbnb,,4,April-June,2018,Airbnb.com,,
1/1/2019,2017-015176STR,11/29/2021,3/23/2019,3/31/2019,Unhosted,4/20/2019,2423,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2020,2019-017212STR,9/25/2021,1/1/2020,1/3/2020,Unhosted,4/27/2020,3889,"None, Airbnb",,1,January-March,2020,,"None, Airbnb","None, Airbnb"
1/1/2020,2019-017212STR,9/25/2021,2/19/2020,2/23/2020,Unhosted,4/27/2020,3889,"None, Airbnb",,1,January-March,2020,,"None, Airbnb","None, Airbnb"
4/1/2016,2016-003582STR,5/9/2022,6/5/2016,6/9/2016,Unhosted,7/29/2016,1313,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2016-003582STR,5/9/2022,6/9/2016,6/12/2016,Unhosted,7/29/2016,1313,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2016-003582STR,5/9/2022,6/12/2016,6/18/2016,Unhosted,7/29/2016,1313,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2016-003582STR,5/9/2022,6/19/2016,6/22/2016,Unhosted,7/29/2016,1313,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2016-003582STR,5/9/2022,6/22/2016,6/26/2016,Unhosted,7/29/2016,1313,Airbnb,,4,April-June,2016,Airbnb.com,,
4/1/2016,2016-003582STR,5/9/2022,6/26/2016,6/30/2016,Unhosted,7/29/2016,1313,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2016,2016-003582STR,5/9/2022,7/1/2016,7/9/2016,Unhosted,10/31/2016,1313,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-003582STR,5/9/2022,7/9/2016,7/13/2016,Unhosted,10/31/2016,1313,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-003582STR,5/9/2022,8/19/2016,8/22/2016,Unhosted,10/31/2016,1313,Airbnb,,7,July-September,2016,Airbnb.com,,
10/1/2016,2016-003582STR,5/9/2022,10/13/2016,10/16/2016,Unhosted,1/31/2017,1313,Airbnb,,10,October-December,2016,Airbnb.com,,
1/1/2018,2016-003582STR,5/9/2022,3/14/2018,3/18/2018,Unhosted,4/2/2018,1313,Airbnb,,1,January-March,2018,Airbnb.com,,
10/1/2018,2016-003582STR,5/9/2022,12/22/2018,12/27/2018,Unhosted,1/28/2019,1313,Airbnb,,10,October-December,2018,Airbnb.com,,
10/1/2018,2016-003582STR,5/9/2022,12/28/2018,12/31/2018,Unhosted,1/28/2019,1313,Airbnb,,10,October-December,2018,Airbnb.com,,
4/1/2019,2016-003582STR,5/9/2022,4/7/2019,4/11/2019,Unhosted,7/3/2019,1313,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2016-003582STR,5/9/2022,4/11/2019,4/14/2019,Unhosted,7/3/2019,1313,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2016-003582STR,5/9/2022,7/9/2019,7/13/2019,Unhosted,10/24/2019,1313,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2016-003582STR,5/9/2022,7/14/2019,7/17/2019,Unhosted,10/24/2019,1313,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2016-003582STR,5/9/2022,7/17/2019,7/20/2019,Unhosted,10/24/2019,1313,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2016-003582STR,5/9/2022,7/21/2019,7/24/2019,Unhosted,10/24/2019,1313,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2016-003582STR,5/9/2022,7/24/2019,7/27/2019,Unhosted,10/24/2019,1313,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2016-003582STR,5/9/2022,7/27/2019,8/2/2019,Unhosted,10/24/2019,1313,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2016-003582STR,5/9/2022,12/25/2019,12/29/2019,Unhosted,1/13/2020,1313,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
10/1/2019,2016-003582STR,5/9/2022,12/30/2019,12/31/2019,Unhosted,1/13/2020,1313,"None, Airbnb",,10,October-December,2019,,"None, Airbnb","None, Airbnb"
1/1/2020,2016-003582STR,5/9/2022,1/1/2020,1/2/2020,Unhosted,4/30/2020,1313,Airbnb,,1,January-March,2020,Airbnb.com,,
7/1/2017,2016-015949STR,12/27/2020,8/30/2017,9/2/2017,Unhosted,10/25/2017,1913,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2016-015949STR,12/27/2020,9/30/2017,10/1/2017,Unhosted,10/25/2017,1913,Airbnb,,7,July-September,2017,Airbnb.com,,
10/1/2017,2016-015949STR,12/27/2020,10/1/2017,10/5/2017,Unhosted,1/18/2018,1913,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2016-015949STR,12/27/2020,11/2/2017,11/5/2017,Unhosted,1/18/2018,1913,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2016-015949STR,12/27/2020,11/5/2017,11/9/2017,Unhosted,1/18/2018,1913,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2016-015949STR,12/27/2020,11/9/2017,11/12/2017,Unhosted,1/18/2018,1913,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2016-015949STR,12/27/2020,11/14/2017,11/17/2017,Unhosted,1/18/2018,1913,Airbnb,,10,October-December,2017,Airbnb.com,,
1/1/2018,2016-015949STR,12/27/2020,1/1/2018,1/3/2018,Unhosted,4/26/2018,1913,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2016-015949STR,12/27/2020,1/7/2018,1/10/2018,Unhosted,4/26/2018,1913,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2016-015949STR,12/27/2020,1/13/2018,1/19/2018,Unhosted,4/26/2018,1913,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2016-015949STR,12/27/2020,1/20/2018,1/27/2018,Unhosted,4/26/2018,1913,Airbnb,,1,January-March,2018,Airbnb.com,,
4/1/2018,2016-015949STR,12/27/2020,5/30/2018,6/3/2018,Unhosted,7/29/2018,1913,Airbnb,,4,April-June,2018,Airbnb.com,,
4/1/2018,2016-015949STR,12/27/2020,6/16/2018,6/22/2018,Unhosted,7/29/2018,1913,Airbnb,,4,April-June,2018,Airbnb.com,,
10/1/2018,2016-015949STR,12/27/2020,10/2/2018,10/7/2018,Unhosted,1/30/2019,1913,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2016-015949STR,12/27/2020,10/12/2018,10/17/2018,Unhosted,1/30/2019,1913,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2016-015949STR,12/27/2020,10/17/2018,10/21/2018,Unhosted,1/30/2019,1913,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
