RECORD ID,RECORD NAME,BAN Checklist
2018-003788STR,560 PRECITA AVE,1078536
2018-000230STR,2421 Bryant St,1078549
2018-000231STR,2880 Jackson Street STR,1078551
2019-019255STR,2880 Jackson Street,1078551
2018-001196STR,2142 Franklin Street,1078570
2018-000232STR,1111 Dolores Street Apartment A,1078575
2018-000233STR,2439 17th Avenue,1078585
2018-000234STR,1873 San Jose Avenue,1078589
2018-005000STR,1270 Church Street #4,1078611
2017-016003STR,853 Dwight Street STR,1078617
2019-018466STR,853 Dwight Street,1078617
2019-018957STR,853 Dwight Street,1078617
2018-000235STR,822 14th Street,1078683
2018-000236STR,49 Woodland Avenue,1078704
2018-000237STR,406 College Avenue,1078706
2018-000238STR,331B PAGE ST,1078734
2019-005381STR,331 Page Street Unit B,1078734
2018-010138STR,1 Saint Francis Place Unit 2102,1078750
2018-000239STR,353 King Street Unit 330,1078771
2019-019338STR,353 King Street  Unit 330,1078771
2017-015848STR,583 22nd Avenue REVOKED,1078778
2018-000240STR,1931 12th Ave,1078783
2018-000241STR,455 14th Street Unit 6,1078784
2019-021503STR,"455 14th Street, APT 6",1078784
2018-000242STR,1603 Ingalls Street,1078840
2018-000243STR,2100 Ellis Street,1078848
2019-004449STR,2103 Ellis Street,1078848
2018-000244STR,1530 39th Ave.,1078873
2018-000001STR,1141 Church Street STR,1078876
2019-021453STR,1141 Church St,1078876
2018-000245STR,428 Corbett Avenue,1078879
2020-005216STR,428 Corbett Avenue,1078879
2018-000246STR,853 Ashbury Street,1078885
2018-000247STR,10 1/2 Nobles Alley,1078915
2018-004953STR,190 Noe St,1078917
2018-000588STR,711 Shotwell Street STR,1078935
2019-021441STR,711 Shotwell Street,1078935
2018-000248STR,1453 18th Avenue Apt A,1078948
2018-000249STR,2042 42nd Avenue,1078966
2020-004641STR,2042 42nd ave,1078966
2018-005192STR,1431 Baker Street,1078969
2019-021474STR,1431 Baker St. #B,1078969
2018-005037STR,4392 25th Street,1078974
2018-004478STR,496 URBANO DR,1078989
2019-018330STR,496 Urbano Drive,1078989
2019-018821STR,496 Urbano Drive,1078989
2019-020270STR,4437 25th Street,1079029
2018-005125STR,1172 Florida Street,1079047
2018-000250STR,715 Mangels Avenue,1079199
2018-000251STR,1560 Sacramento Street Unit 306,1079201
2018-000252STR,410 Lombard Street,1079212
2018-000253STR,326 Ashton Avenue,1079222
2020-005033STR,3415 Lincoln Way,1079243
2018-000254STR,1662 Union Street,1079293
2018-000255STR,100 Woodside Avenue,1079310
2018-000256STR,110 Melrose Avenue,1079316
2019-018200STR,1347 Hayes Street,1079323
2018-000257STR,939 Jackson St #202,1079329
2019-018189STR,939 Jackson Street Unit 202,1079329
2018-000258STR,934 Diamond St,1079331
2018-000259STR,258 Shipley Street,1079332
2019-018503STR,258 Shipley Street Unit 2,1079332
2019-018994STR,258 Shipley Street Unit 2,1079332
2018-000260STR,936 Diamond Street,1079339
2019-021542STR,936 diamond st,1079339
2018-016151STR,1736 20th Avenue,1079343
2018-001359STR,2159 48TH AVE,1079351
2018-000261STR,660 Hayes Street,1079366
2018-000262STR,331 Connecticut Street,1079414
2017-016413STR,1028 Newhall Street STR,1079440
2018-000263STR,1028 Newhall Street APPEARS TO BE A DUPLICATE,1079440
2019-019193STR,1028 Newhall Street,1079440
2018-000391STR,848 42nd Avenue,1079481
2018-000264STR,1923 Jackson St,1079496
2018-000265STR,71 Sanchez Street Unit D,1079503
2018-000266STR,3386 Market Street,1079518
2017-015179STR,150 Magnolia Street STR,1079542
2018-000267STR,2723 22nd Street,1079546
2018-000268STR,155 Laguna Street,1079547
2018-005902STR,155 Laguna Street Unit 160,1079547
2018-005286STR,1839 11th Avenue,1079563
2018-000269STR,2074 Bancroft Avenue,1079564
2018-012226STR,2074 Bancroft Avenue,1079564
2018-000270STR,618 23rd Avenue,1079566
2018-000271STR,135 Marina Boulevard,1079570
2018-000272STR,130 Vienna Street,1079576
2018-000273STR,2145 North Point Street,1079599
2017-015690STR,97 Seward Street STR,1079614
2019-018253STR,97 Seward Street,1079614
2019-018744STR,97 Seward Street,1079614
2019-021504STR,95 Seward St,1079614
2018-000274STR,2447 23rd Avenue,1079618
2018-000275STR,"352 Brighton Ave, Apt 205",1079622
2018-015100STR,352 Brighton Avenue Unit 205,1079622
2020-004467STR,291 Topeka ave,1079629
2018-000276STR,1090 Dolores Street,1079632
2018-004779STR,"353 King Street, Apt 404",1079644
2019-018177STR,353 King Street Unit 404,1079644
2018-000277STR,2049 Oak Street Apt #4,1079646
2019-018667STR,2049 Oak Street Unit 4,1079646
2019-019157STR,2049 Oak Street Unit 4,1079646
2018-011950STR,1071 Ingerson Avenue,1079650
2019-021435STR,1071 Ingerson Ave,1079650
2018-004901STR,1315 Silliman St,1079660
2018-000278STR,2062 48th Avenue,1079661
2018-000364STR,554 3rd Avenue,1079665
2018-000279STR,587 Holyoke Street,1079680
2020-004383STR,587 Holyoke Street,1079680
2018-000280STR,66 Juanita Way,1079688
2019-002078STR,958 Hayes Street,1079692
2018-000281STR,2415 Bay Street,1079752
2019-006053STR,2415 Bay Street,1079752
2018-000282STR,1168 Folsom St #504,1079790
2018-000283STR,441 Douglass Street,1079802
2018-000284STR,2923 23rd Street 1,1079814
2018-004785STR,55 9th Street Unit 713,1079835
2017-016001STR,929 Diamond Street REVOKED,1079839
2019-021549STR,929 Diamond Street,1079839
2018-000285STR,2966 21st Street,1079840
2018-000286STR,39 Delmar Street,1079845
2020-005000STR,39 Delmar Street,1079845
2018-000287STR,81 Lapidge Street,1079879
2018-004808STR,2162 31st Avenue,1079888
2019-021408STR,2162 31st Avenue,1079888
2018-000772STR,308 Precita Avenue STR,1079897
2019-019250STR,310 Precita Avenue,1079897
2018-000288STR,1495 Shotwell Street,1079911
2018-000289STR,"213 6th ave, Unit B",1079914
2019-021532STR,213 6th Avenue Unit B,1079914
2018-000290STR,730 7th Avenue,1079919
2018-000291STR,53 Stillings avenue,1079923
2018-004873STR,1922 42nd Avenue,1079925
2019-018218STR,1922 42nd Avenue Apt. A,1079925
2019-018709STR,1922 42nd Avenue Apt. A,1079925
2019-019203STR,1922 42nd Avenue,1079925
2019-021403STR,1922 42nd Avenue,1079925
2018-000292STR,3014 California Street Apt A,1079944
2018-000293STR,1322 47th Avenue,1079986
2018-000294STR,2349 15th Avenue,1079987
2018-003838STR,383 King Street Unit 1410,1079990
2020-004476STR,"55 9th Street, Apt#1703",1079990
2018-000295STR,3339 Santiago Street,1079991
2018-000296STR,4220 21st Street,1079998
2018-004830STR,3938 17th st,1080048
2018-000297STR,300 Baltimore Way,1080075
2018-011953STR,44 Alamden Court,1080087
2018-004838STR,1081 Pine Street Unit 3 (or 301),1080090
2018-000298STR,3426 Divisadero Street 'Garden Suite',1080093
2018-000299STR,2149 Grove Street,1080097
2018-000300STR,1 Dolores Terrace,1080104
2020-003273STR,1 Dolores Terrace,1080104
2018-000301STR,4121 26th St,1080105
2018-000302STR,4200 23rd Street,1080106
2020-004473STR,4200 23rd Street,1080106
2017-016636STR,140 Everson Street STR,1080124
2018-000303STR,140 Everson St.,1080124
2019-019930STR,140 Everson Street,1080124
2018-001848STR,231 Howth Street,1080126
2018-000304STR,975 North Point Street,1080128
2017-015467STR,222 Cole Street,1080143
2018-003686STR,1134 CHURCH ST,1080144
2019-021467STR,1134-1136 Church st,1080144
2018-000305STR,207 Guerrero Street,1080145
2018-000306STR,16 Cityview Way,1080162
2018-000307STR,1529 Treat Ave ,1080166
2018-000308STR,1109 De Haro Street,1080170
2018-000309STR,2321 15th Street 2321 1/2 (back cottage),1080193
2018-000310STR,651 Minna Street Apt B,1080194
2018-000311STR,130 Eureka Street Unit 4,1080199
2019-018283STR,130 Eureka Street Apt #4,1080199
2019-018774STR,130 Eureka Street Apt #4,1080199
2019-018429STR,1117 Mason Street,1080201
2019-018920STR,1117 Mason Street,1080201
2018-003730STR,30 Dore Street Unit 110,1080204
2018-000312STR,1705 Page Street 6,1080206
2019-020289STR,56 Ellsworth St.,1080207
2018-000313STR,1262 41st Avenue #B,1080209
2020-004972STR,1262 41st Avenue,1080209
2018-002693STR,1467 45TH AVE,1080211
2018-000314STR,1730 22nd Avenue,1080212
2018-000315STR,1265 Clay Street,1080228
2018-000316STR,847 Baker Street Unit A,1080239
2019-018606STR,847 Baker Street,1080239
2019-019097STR,847 Baker Street,1080239
2018-000317STR,900 Bush Street #302,1080252
2018-003570STR,180 Parker Avenue,1080263
2018-004510STR,791 San Jose Avenue,1080268
2018-000318STR,1844 market Street Apt 401,1080283
2019-020390STR,156 Albion Street,1080286
2018-000319STR,1035 Bush Street Unit 7 Duplicate,1080289
2019-018638STR,1035 Bush Street Unit 7,1080289
2019-019128STR,1035 Bush Street Unit 7,1080289
2019-019292STR,1035 Bush Street Unit 7,1080289
2018-000320STR,158 Albion Street,1080292
2019-021875STR,158 Albion Street (Second Application After Prior Denial),1080292
2018-004935STR,1418 Ingalls st,1080294
2018-015360STR,175 Avila Street,1080302
2018-004833STR,2923 Jackson Street Apt #1,1080311
2018-000321STR,4136 Judah St.,1080325
2018-005219STR,333 Parnassus Avenue,1080331
2019-018415STR,333 Parnassus Avenue,1080331
2019-018906STR,333 Parnassus Avenue,1080331
2018-004804STR,521 5TH AVE,1080339
2019-021399STR,521 5TH Avenue,1080339
2018-000322STR,31A Camp Street,1080348
2018-000323STR,1400 York Street,1080355
2018-000324STR,435 Fair Oaks Street,1080364
2018-005226STR,834 41st Avenue,1080391
2018-004141STR,136 PARNASSUS AVE,1080392
2019-018314STR,136 Parnassus Avenue Apt. 1A,1080392
2019-018805STR,136 Parnassus Avenue Apt. 1A,1080392
2018-000325STR,246 Bemis Street,1080403
2018-000326STR,1112 Larkin Street 203,1080405
2018-004435STR,179 Clearfield Drive,1080407
2018-006234STR,179 Clearfield Drive (2nd Application after Prior Denial),1080407
2018-000327STR,2950 California Street,1080408
2018-000328STR,366 Head Street First Floor,1080436
2018-004553STR,366 Head Street,1080436
2018-000329STR,2787 Bryant Street,1080437
2017-016659STR,1008 Broderick Street STR,1080440
2019-021491STR,1006 Broderick street,1080440
2018-003407STR,1326 Thomas Avenue,1080441
2018-004229STR,1633 Oakdale Avenue,1080454
2018-004857STR,1655 22nd Ave,1080471
2018-000330STR,3129 Divisadero Street,1080472
2018-000331STR,30 Edith Street,1080477
2018-003685STR,299 Fremont Street Unit 1904,1080481
2018-001084STR,854 YORK ST,1080482
2018-000332STR,66 Bridgeview Drive,1080487
2018-000333STR,1563 48th Avenue Unit #1,1080488
2018-000334STR,31 Cityview Way,1080491
2018-005158STR,213 Steiner Street,1080492
2018-008558STR,135 Skyview Way,1080514
2018-000335STR,3316 Folsom Street,1080523
2018-000336STR,350 15th Avenue Unit A,1080531
2018-005186STR,1200 Gough Street Unit 15E,1080533
2018-000337STR,1269 19th Avenue,1080537
2018-001294STR,2259 41st Avenue STR,1080539
2018-000338STR,1552 Hampshire Street,1080554
2017-016650STR,301 Eugenia Avenue STR,1080563
2019-021551STR,301 Eugenia Ave,1080563
2018-005014STR,28 Montcalm Street,1080575
2018-004816STR,1075 Vallejo Street,1080585
2018-014790STR,39 WESTGATE DR,1080587
2018-003958STR,558 Flood Avenue,1080612
2018-000339STR,1201 San Bruno Avenue Apt #2,1080615
2018-002210STR,1201 San Bruno Avenue Unit 2 STR,1080615
2017-016504STR,708 8th Ave,1080635
2018-004818STR,1044 Church Street,1080655
2019-021484STR,1044 Church Street,1080655
2019-001710STR,3744 Geary Boulevard,1080674
2018-004965STR,6 Mint Plaza Unit 404,1080678
2018-014843STR,6 Mint Plaza Unit 404 (2nd application),1080678
2019-021479STR,6 Mint Plaza #404,1080678
2019-021500STR,6 Mint Plaza #404,1080678
2018-000340STR,35 Valmar Terrace,1080683
2018-004814STR,1445 South Van Ness Avenue,1080690
2018-000341STR,3250 Divisadero Street Unit 101,1080700
2018-000342STR,72 University Street,1080723
2018-000343STR,333 Presidio Avenue 3,1080730
2019-018395STR,333 Presidio Avenue Unit 3,1080730
2019-018886STR,333 Presidio Avenue Unit 3,1080730
2018-004796STR,543 Oak Park Drive,1080731
2018-000344STR,3809 Cesar Chavez Street,1080737
2018-004845STR,1493 Newcomb Ave,1080739
2018-000345STR,356 12th Street Apt. 101,1080742
2018-009947STR,519 Fell Street,1080743
2018-004836STR,1772 Vallejo Street,1080744
2018-000346STR,1073 Natoma Street,1080746
2018-005205STR,803 De Haro Street,1080751
2019-018587STR,803 De Haro Street,1080751
2019-019078STR,803 De Haro Street,1080751
2018-004840STR,1759 43rd Avenue,1080761
2019-021402STR,1759 43RD AVENUE,1080761
2018-006892STR,825 Minnesota Street Unit 8,1080774
2018-000347STR,130 Kingston Street,1080776
2018-000348STR,231 Miramar Avenue,1080778
2018-000349STR,3545 Lawton Street,1080788
2018-004852STR,2956 22nd street,1080798
2018-000350STR,1856 Franklin Street Unit 3,1080810
2018-005221STR,709 Grand View Avenue,1080811
2018-005208STR,28 Winfield Street,1080860
2018-002194STR,2077 Fulton Street,1080898
2018-004805STR,1459 Powell St,1080905
2019-021454STR,1459 Powell Street,1080905
2018-005263STR,68 Saturn Street,1080939
2019-018132STR,68 Saturn Street,1080939
2018-005212STR,733 Dartmouth Street,1080964
2018-004831STR,318 Holladay Ave,1080978
2018-005215STR,318 Holladay Avenue,1080978
2018-005176STR,511 Missouri Street,1081011
2019-018275STR,San Francisco,1081011
2019-018766STR,San Francisco,1081011
2019-018227STR,301 Berry Street,1081012
2019-018626STR,383 King Street,1081012
2019-018718STR,301 Berry Street,1081012
2019-019116STR,383 King Street,1081012
2018-005223STR,1801 Franklin Street Apt 501,1081013
2018-016241STR,612 TEXAS ST,1081030
2019-021446STR,612 Texas Street,1081030
2018-012712STR,290 Page Street,1081056
2019-002536STR,419 17th Avenue,1081057
2018-005211STR,356 Prentiss Street,1081058
2018-002547STR,57 BESSIE ST,1081068
2020-005278STR,57 Bessie Street,1081068
2019-018560STR,434 Union Street B,1081070
2019-019051STR,434 Union Street B,1081070
2019-021451STR,434 union,1081070
2018-002555STR,152 Shrader Street,1081073
2018-002556STR,1526 McKinnon Avenue,1081078
2018-005154STR,845 Pine Street Unit 24 (withdrawn  - lease violation),1081081
2019-018256STR,845 Pine Street,1081081
2019-018747STR,845 Pine Street,1081081
2018-004216STR,1801 Octavia Street Unit 15,1081083
2018-003499STR,427 RANDOLPH ST,1081085
2019-018474STR,427 Randolph Street,1081085
2019-018965STR,427 Randolph Street,1081085
2018-004520STR,1588 19TH AVE,1081089
2019-018220STR,1588 19th Avenue,1081089
2019-018711STR,1588 19th Avenue,1081089
2018-005156STR,1959 Golden Gate Avenue,1081091
2019-018331STR,1959 Golden Gate Avenue,1081091
2019-018822STR,1959 Golden Gate Avenue,1081091
2018-002553STR,1405 Greenwich Street Unit 5,1081094
2019-018549STR,1405 Greenwich Street Apt 5,1081094
2019-019040STR,1405 Greenwich Street Apt 5,1081094
2018-004167STR,333 Beale Street Unit 2C,1081096
2018-005174STR,715 Lyon Street,1081101
2019-018291STR,715 Lyon Street,1081101
2019-018782STR,715 Lyon Street,1081101
2019-018482STR,25 Sierra Street Unit W106,1081120
2019-018973STR,25 Sierra Street Unit W106,1081120
2018-005218STR,25 Moss Street A,1081146
2019-019233STR,25 Moss Street A,1081146
2018-002235STR,3891 18TH ST,1081173
2020-005224STR,3891 18th Street,1081173
2018-001999STR,28 Turquoise Way,1081174
2018-005224STR,1951 Turk Street,1081177
2018-004937STR,180 Carl Street #1,1081188
2018-005288STR,180 Carl Street 1,1081188
2018-005267STR,225 Jersey Street,1081196
2017-016667STR,1852 Church Street STR,1081207
2019-021534STR,1852 Church Street ,1081207
2017-016666STR,2131 Divisadero Street STR,1081212
2019-021416STR,2131 Divisadero Street,1081212
2018-005227STR,430 Fillmore Street Unit C,1081237
2019-018493STR,430 Fillmore Street,1081237
2019-018984STR,430 Fillmore Street,1081237
2018-003545STR,2934 Franklin Street,1081243
2018-002196STR,1461 Page Street,1081258
2018-010676STR,2435 42ND AVE,1081266
2018-015298STR,1016 PIERCE ST,1081271
2019-021502STR,1016 Pierce St #A,1081271
2018-003801STR,190 7th Street Unit 6 STR,1081293
2019-019226STR,190 7th Street Apt 6 (In Law unit),1081293
2018-003376STR,567 29th Street,1081299
2018-005253STR,240 Cumberland Street Unit 104,1081301
2018-004807STR,2240 Broderick Street,1081306
2019-018140STR,2240 Broderick Street,1081306
2018-004960STR,235 flournoy st,1081311
2019-018320STR,235 Flournoy Street,1081311
2019-018399STR,235 Flournoy Street,1081311
2019-018446STR,235 Flournoy Street,1081311
2019-018555STR,235 Flournoy Street,1081311
2019-018811STR,235 Flournoy Street,1081311
2019-018890STR,235 Flournoy Street,1081311
2019-018937STR,235 Flournoy Street,1081311
2019-019046STR,235 Flournoy Street,1081311
2019-023190STR,235 Flournoy Street,1081311
2018-002851STR,111 MONTEREY BLVD,1081313
2020-004447STR,111 Monterey Blvd,1081313
2018-005166STR,2339 25th Avenue,1081317
2018-004894STR,226 11th Ave,1081320
2018-003154STR,3123 Steiner Street,1081321
2018-005145STR,757 Goettingen Street,1081327
2018-004944STR,640 Church Street,1081328
2018-004487STR,101 LANSDALE AVE,1081329
2018-002551STR,39 Stone Street,1081341
2018-005151STR,1 Saint Francis Place Apt 6120 DUPLICATE,1081342
2019-003855STR,1 Saint Francis Place Unit 6120,1081342
2018-005621STR,1535 30TH AVE,1081343
2018-005148STR,1759 La Salle Avenue,1081378
2018-005157STR,1981 B Funston Ave,1081381
2018-004989STR,225 Arkansas Street,1081385
2018-005128STR,1459 18th Avenue,1081391
2018-002544STR,80 Williar Avenue,1081410
2018-000593STR,918 Divisadero Street STR,1081420
2018-005170STR,260 Noe Street,1081422
2018-007091STR,260 Noe Street,1081422
2018-005167STR,2840  1/2 Harrison St,1081424
2018-004867STR,1335 Union Street Unit 10,1081434
2019-021406STR,"1335 Union, apt 10",1081434
2018-000592STR,707 Corbett Avenue STR,1081437
2019-021513STR,707 CORBETT AVE,1081437
2018-002280STR,41 Reed Street,1081438
2018-005155STR,218 Anderson Street,1081448
2019-018223STR,218 Anderson Street,1081448
2019-018714STR,218 Anderson Street,1081448
2018-005152STR,4679 18th Street,1081460
2018-002557STR,1636 16th Avenue,1081464
2018-000480STR,909 Dartmouth Street,1081466
2018-005146STR,3420 Scott Street,1081468
2018-003563STR,116 VIRGINIA AVE,1081469
2019-018636STR,116 Virginia Avenue,1081469
2019-019126STR,116 Virginia Avenue,1081469
2018-005177STR,2369 Union Street Unit 3,1081479
2018-001975STR,3157 Steiner Street STR (2nd Application),1081481
2019-018621STR,3157 Steiner Street,1081481
2019-019111STR,3157 Steiner Street,1081481
